ID,Weight_Ind,Region,Area_type,Household Number,Q203_1,Q207a,Q207b,Q301a_1,Q301a_2,Q301a_3,Q301a_4,Q301a_5,Q301a_6,Q301a_7,Q301a_8,Q303,Q304_1,Q401_1,Q503,Q505b,Q506,Q507,Q601a,Q601b_1,Q1201,Q1202,Q1208,Q1209_1,Q1213,Q1214,Age,Gender,Income,Marital,Banked/Unbanked,Credit,Saving,Remittances,Education,Income_Sources
1987,1305.922112,Volta,Urban,2,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,22,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Self employed
1988,1305.922112,Volta,Urban,2,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Have now,No,,Bank queues,ATM,I walk,No,10 to 20 minutes,No,,Yes,I received most of my income as money,Some,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,27,Male,Yes,Married,Banked,Credit from family and friends,Saving at bank,Not remitting,Tertiary education,Self employed
1989,3227.374382,Volta,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,They come to me,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Don't know,Don't know,40,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Self employed
1990,1305.922112,Volta,Urban,3,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,Bank queues,None of these,I walk,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,29,Female,Yes,Married,Banked,Credit from bank,Saving at bank,Remiting through family and friends,Primary education,Self employed
1992,3446.923658,Volta,Rural,3,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have regular income,None of these,,,,Yes,At home/secret hiding place,No,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Don't know,28,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
1993,2709.613776,Volta,Rural,2,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,65,Female,Yes,Married,Informal,Not borrowing,Saving at home,Remitting informally,No formal education,Informally employed
1994,2709.613776,Volta,Rural,4,Radio,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I can't read or write,None of these,,,,No,,No,I do not receive income,None,I prefer getting the money in cash,Don't know,Don't know,80,Male,No,Widowed,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Remittance Dependent
1996,2709.613776,Volta,Rural,4,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I received most of my income as money,None,Others Specify,Below GH¢200 per month,GH¢401 - GH¢600 per month,52,Male,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Farming and Fishing
1997,2709.613776,Volta,Rural,5,Can't remember/ Don't know,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,None,I prefer getting the money in cash,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,65,Female,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,No formal education,Self employed
1998,2709.613776,Volta,Rural,2,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I received most of my income as money,None,Others Specify,Below GH¢200 per month,Below GH¢200 per month,40,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Remiting through family and friends,No formal education,Farming and Fishing
2000,2709.613776,Volta,Rural,5,Radio,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,Under 10 minutes,Yes,Bank,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,33,Male,Yes,Never married,Banked,Credit from bank,Saving at bank,Not remitting,Secondary education,Farming and Fishing
2001,2709.613776,Volta,Rural,1,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,70,Female,Yes,Widowed,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Other Income
2002,2709.613776,Volta,Rural,1,Can't remember/ Don't know,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,None,I prefer getting the money in cash,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,30,Female,Yes,Divorced,Banked,Credit from informal sources,Saving at bank,Not remitting,Primary education,Self employed
2003,2709.613776,Volta,Rural,1,Can't remember/ Don't know,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,Bank,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,54,Female,Yes,Widowed,Banked,Not borrowing,Saving at bank,Not remitting,Primary education,Self employed
2004,2709.613776,Volta,Rural,4,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,No,I received most of my income as money,None,I prefer getting the money in cash,Don't know,Don't know,45,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,No formal education,Remittance Dependent
2005,2034.930808,Volta,Urban,2,Television,Yes,Yes,Used to but no longer have,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,Co-operative,Yes,I received most of my income as money,None,I prefer getting the money in cash,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,45,Male,Yes,Married,Informal,Credit from informal sources,Saving at other formal (non-bank),Not remitting,Primary education,Farming and Fishing
2006,2034.930808,Volta,Urban,1,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,44,Female,Yes,Separated,Excluded,Not borrowing,Saving at home,Not remitting,Primary education,Formally employed Private
2007,2034.930808,Volta,Urban,1,Television,Yes,Yes,Never had,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,75,Female,Yes,Divorced,Banked,Not borrowing,Saving at bank,Remiting through family and friends,No formal education,Self employed
2008,2034.930808,Volta,Urban,2,Television,Yes,Yes,Have now,Never had,Never had,Never had,Never had,Never had,Never had,Have now,No,,,ATM,I walk,No,10 to 20 minutes,No,,Yes,I received most of my income as money,All,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,40,Male,Yes,Married,Banked,Credit from bank,Saving at other formal (non-bank),Remitting through bank,Secondary education,Formally employed Private
2009,2034.930808,Volta,Urban,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I want to avoid bank charges,Don't know,Don't know,28,Female,Yes,Married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Self employed
2010,2034.930808,Volta,Urban,1,Friends/Colleagues,Yes,Yes,Not answered/Missing data,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,10 to 20 minutes,Yes,Bank,Yes,I received most of my income as money,All,,Below GH¢200 per month,Below GH¢200 per month,35,Female,Yes,Separated,Banked,Credit from informal sources,Saving at bank,Not remitting,Primary education,Formally employed Private
2011,2034.930808,Volta,Urban,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,No,,Yes,I received most of my income as money,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,36,Female,Yes,Married,Excluded,Not borrowing,Not saving,Remiting through family and friends,Secondary education,Self employed
2012,2034.930808,Volta,Urban,2,Radio,No,Yes,Not answered/Missing data,Never had,Not answered/Missing data,Never had,Never had,Never had,Never had,Never had,No,,Not answered/Missing Data,Bank,I walk,Yes,Under 10 minutes,Yes,Bank,No,I received most of my income as money,All,,Below GH¢200 per month,GH¢201 - GH¢400 per month,24,Male,Yes,Not Answered/Missing data,Banked,Not borrowing,Saving at bank,Not remitting,Vocational/Specialised training,Formally employed Private
2013,2034.930808,Volta,Urban,1,Community groups/society,Yes,Yes,Have now,Never had,Have now,Never had,Never had,Never had,Never had,Never had,No,,,Bank,I walk,No,21 to 30 minutes,Yes,Bank,Yes,I received most of my income as money,All,,GH¢201 - GH¢400 per month,GH¢201 - GH¢400 per month,34,Male,Yes,Married,Banked,Not borrowing,Saving at bank,Not remitting,Vocational/Specialised training,Formally employed Private
2014,2034.930808,Volta,Urban,2,Television,No,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,No,I do not receive income,None,I prefer getting the money in cash,No income,GH¢401 - GH¢600 per month,19,Male,No,Never married,Informal,Not borrowing,Saving informally,Not remitting,Primary education,Remittance Dependent
2015,2034.930808,Volta,Urban,3,Television,Yes,Yes,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,I don't trust banks or other financial institutions,None of these,I walk,No,Under 10 minutes,Yes,Susu collector / group,Yes,I received most of my income as money,None,I prefer getting the money in cash,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,43,Male,Yes,Married,Other formal (non-bank),Credit from family and friends,Saving informally,Remitting through other formal (non-bank),Primary education,Self employed
2016,2034.930808,Volta,Urban,3,Television,No,Yes,Never had,Never had,Not answered/Missing data,Never had,Never had,Never had,Never had,Never had,No,,,None of these,I walk,No,Under 10 minutes,Yes,At home/secret hiding place,No,I do not receive income,None,I want to avoid bank charges,No income,Below GH¢200 per month,18,Male,No,Never married,Excluded,Not borrowing,Saving at home,Remiting through family and friends,Primary education,Remittance Dependent
2017,5278.101867,Volta,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I receive most of my income from selling food that I grow or,None,I prefer getting the money in cash,Below GH¢200 per month,Below GH¢200 per month,22,Male,Yes,Married,Other formal (non-bank),Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
2018,5278.101867,Volta,Rural,2,Radio,Yes,Yes,Never had,Never had,Never had,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,,,,Yes,At home/secret hiding place,Yes,I received most of my income as money,None,I prefer getting the money in cash,GH¢201 - GH¢400 per month,GH¢401 - GH¢600 per month,20,Male,Yes,Never married,Excluded,Not borrowing,Saving at home,Not remitting,No formal education,Farming and Fishing
2019,5278.101867,Volta,Rural,1,Friends/Colleagues,Yes,Yes,Never had,Never had,Used to but no longer have,Never had,Never had,Never had,Never had,Never had,No,,I don't have enough money or income,None of these,Other,No,Between I to 2 hours,No,,Yes,I received most of my income as money,None,To avoid making the trip to the bank,Below GH¢200 per month,Below GH¢200 per month,33,Female,Yes,Married,Excluded,Not borrowing,Not saving,Not remitting,Primary education,Farming and Fishing
